variant_id,shopify_gid,product_id,product_gid,product_title,variant_title,handle,status,sku,barcode,variant_created_at,retail_price,current_cost,inventory_quantity,inventory_tracked,shopify_vendor,product_type,active,source_snapshot,last_synced_at
42913373618251,,7271033307211,,On The Rocks Margarita,375ML,on-the-rocks-espresso-martini-copy,ACTIVE,,855880008116,2026-07-18 17:32:14,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913373749323,,7271032586315,,On The Rocks Espresso Martini,375ML,on-the-rocks-the-cosmopolitan-copy,ACTIVE,,855880008420,2026-07-18 17:32:14,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913373847627,,7271031996491,,On The Rocks Cosmopolitan,375ML,on-the-rocks-the-cosmopolitan,ACTIVE,,080686008088,2026-07-18 17:32:15,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913374044235,,7271028949067,,Beefeater London Dry Gin,1.75L,beefeater-london-dry-gin,ACTIVE,,089540333472,2026-07-18 17:32:18,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913374109771,,7271028424779,,Appleton Estate Signature Blend Rum,750ML,appleton-gold-rum,ACTIVE,,721059001502,2026-07-18 17:32:19,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913374470219,,7269305417803,,Buffalo Trace Bourbon,750ML,buffalo-trace-bourbon,ACTIVE,,080244009236,2026-07-18 17:32:24,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913374732363,,7268841357387,,Cupcake Prosecco,187ML,cupcake-prosecco,ACTIVE,,081308003849,2026-07-18 17:32:27,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913374928971,,7268836769867,,Tanqueray London Dry Gin,1L,tanqueray-london-dry-gin,ACTIVE,637122,088110110406,2026-07-18 17:32:31,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913374961739,,7268836769867,,Tanqueray London Dry Gin,1.75L,tanqueray-london-dry-gin,ACTIVE,637123,088110110505,2026-07-18 17:32:31,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375027275,,7268836704331,,Pinnacle Vodka,750ML,pinnacle-vodka,ACTIVE,984756,080686929406,2026-07-18 17:32:32,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375060043,,7268836704331,,Pinnacle Vodka,375ML,pinnacle-vodka,ACTIVE,984754,080686010579,2026-07-18 17:32:32,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375092811,,7268836704331,,Pinnacle Vodka,1.75L,pinnacle-vodka,ACTIVE,,080686010647,2026-07-18 17:32:32,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375223883,,7268836638795,,Martini & Rossi Vermouth Rosso,375ML,martini-rossi-vermouth-rosso,ACTIVE,442533,011034410079,2026-07-18 17:32:33,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375289419,,7268836606027,,Martini & Rossi Vermouth Extra Dry,375ML,martini-rossi-vermouth-extra-dry,ACTIVE,,011034420078,2026-07-18 17:32:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375322187,,7268836573259,,Malibu Coconut Flavored Rum,1L,malibu-coconut-flavored-rum,ACTIVE,33451,089540448978,2026-07-18 17:32:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375354955,,7268836573259,,Malibu Coconut Flavored Rum,750ML,malibu-coconut-flavored-rum,ACTIVE,33452,089540448992,2026-07-18 17:32:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375387723,,7268836573259,,Malibu Coconut Flavored Rum,375ML,malibu-coconut-flavored-rum,ACTIVE,67449,089540449036,2026-07-18 17:32:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375420491,,7268836573259,,Malibu Coconut Flavored Rum,50ML,malibu-coconut-flavored-rum,ACTIVE,185864,089540453927,2026-07-18 17:32:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375584331,,7268836343883,,Kahlua Coffee Liqueur,750ML,kahlua-coffee-liqueur,ACTIVE,93175,089540122717,2026-07-18 17:32:36,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375617099,,7268836343883,,Kahlua Coffee Liqueur,375ML,kahlua-coffee-liqueur,ACTIVE,93176,089540145631,2026-07-18 17:32:36,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375649867,,7268836343883,,Kahlua Coffee Liqueur,50ML,kahlua-coffee-liqueur,ACTIVE,617068,089540122748,2026-07-18 17:32:36,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375715403,,7268836311115,,J&B Blended Scotch,1L,j-b-blended-scotch,ACTIVE,18676,088110985028,2026-07-18 17:32:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375748171,,7268836311115,,J&B Blended Scotch,750ML,j-b-blended-scotch,ACTIVE,336660,088110985042,2026-07-18 17:32:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375813707,,7268836245579,,Gordon's London Dry Gin,1L,gordons-london-dry-gin,ACTIVE,317959,08860139,2026-07-18 17:32:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375879243,,7268836180043,,Gilbey's London Dry Gin,1L,gilbeys-london-dry-gin,ACTIVE,18043,080686122203,2026-07-18 17:32:39,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375912011,,7268836180043,,Gilbey's London Dry Gin,750ML,gilbeys-london-dry-gin,ACTIVE,18039,080686122401,2026-07-18 17:32:39,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913375944779,,7268836180043,,Gilbey's London Dry Gin,375ML,gilbeys-london-dry-gin,ACTIVE,202244,080686122609,2026-07-18 17:32:39,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376043083,,7268836081739,,Chivas Regal Blended Scotch 12 YR,1L,chivas-regal-blended-scotch-12-yr,ACTIVE,19075,080432400432,2026-07-18 17:32:40,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376075851,,7268836081739,,Chivas Regal Blended Scotch 12 YR,1.75L,chivas-regal-blended-scotch-12-yr,ACTIVE,19877,080432400463,2026-07-18 17:32:40,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376141387,,7268836016203,,Aviation American Gin,1L,aviation-american-gin,ACTIVE,898687,857050005079,2026-07-18 17:32:41,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376370763,,7268004036683,,Bags/Accessories,Velvet / Cotton,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376403531,,7268004036683,,Bags/Accessories,Double / Single Christmas,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376436299,,7268004036683,,Bags/Accessories,Christmas Boots,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376469067,,7268004036683,,Bags/Accessories,Jute Bag,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376501835,,7268004036683,,Bags/Accessories,Wine Vacuum Stopper,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376534603,,7268004036683,,Bags/Accessories,Cork Screw,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376567371,,7268004036683,,Bags/Accessories,Wine Stopper,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376600139,,7268004036683,,Bags/Accessories,Champagne Stopper,gift-bag,ACTIVE,,,2026-07-18 17:32:44,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376665675,,7267826794571,,Buffalo House Gift Card,20,buffalo-house-gift-card,ACTIVE,,,2026-07-18 17:32:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376698443,,7267826794571,,Buffalo House Gift Card,25,buffalo-house-gift-card,ACTIVE,,,2026-07-18 17:32:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376731211,,7267826794571,,Buffalo House Gift Card,50,buffalo-house-gift-card,ACTIVE,,,2026-07-18 17:32:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376763979,,7267826794571,,Buffalo House Gift Card,100,buffalo-house-gift-card,ACTIVE,,,2026-07-18 17:32:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376796747,,7267826794571,,Buffalo House Gift Card,200,buffalo-house-gift-card,ACTIVE,,,2026-07-18 17:32:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376829515,,7267826794571,,Buffalo House Gift Card,250,buffalo-house-gift-card,ACTIVE,,,2026-07-18 17:32:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913376862283,,7267826794571,,Buffalo House Gift Card,500,buffalo-house-gift-card,ACTIVE,,,2026-07-18 17:32:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377189963,,7267344187467,,Hennessy VS Cognac,1L,hennessy-vs,ACTIVE,9002487,088110150563,2026-07-18 17:32:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377222731,,7267344187467,,Hennessy VS Cognac,750ML,hennessy-vs,ACTIVE,9002496,088110150556,2026-07-18 17:32:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377255499,,7267344187467,,Hennessy VS Cognac,375ML,hennessy-vs,ACTIVE,9086999,088110150631,2026-07-18 17:32:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377288267,,7267344187467,,Hennessy VS Cognac,200ML,hennessy-vs,ACTIVE,9153056,088110150525,2026-07-18 17:32:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377321035,,7267344187467,,Hennessy VS Cognac,100ML,hennessy-vs,ACTIVE,9002486,088110150617,2026-07-18 17:32:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377353803,,7267344187467,,Hennessy VS Cognac,50ML,hennessy-vs,ACTIVE,9002495,088110150501,2026-07-18 17:32:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377419339,,7267344154699,,Hennessy VSOP,1L,hennessy-vsop,ACTIVE,9154013,088110151065,2026-07-18 17:32:53,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377452107,,7267344154699,,Hennessy VSOP,750ML,hennessy-vsop,ACTIVE,9002497,088110151058,2026-07-18 17:32:53,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377484875,,7267344154699,,Hennessy VSOP,375ML,hennessy-vsop,ACTIVE,9043253,081753825492,2026-07-18 17:32:53,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913377517643,,7267344154699,,Hennessy VSOP,200ML,hennessy-vsop,ACTIVE,9011399,088110151102,2026-07-18 17:32:53,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378041931,,7267343892555,,Grand Marnier Cordon Rouge,750ML,grand-marnier-gift-pack,ACTIVE,561761,649188900476,2026-07-18 17:33:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378205771,,7267330392139,,Bulleit Rye,1L,bulleit-rye,ACTIVE,,082000752974,2026-07-18 17:33:02,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378369611,,7265601749067,,Bacardi Tropical,1L,bacardi-tropical,ACTIVE,,080480987176,2026-07-18 17:33:04,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378435147,,7265301594187,,Barefoot Moscato,750ML,barefoot-moscato,ACTIVE,,085000016688,2026-07-18 17:33:05,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378467915,,7265301594187,,Barefoot Moscato,1.5L,barefoot-moscato,ACTIVE,,085000016671,2026-07-18 17:33:05,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378697291,,7263258607691,,Woodford Reserve Straight Bourbon,375ML,woodford-reserve-kentucky-straight-bourbon-whiskey,ACTIVE,9000272,081128011680,2026-07-18 17:33:09,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378730059,,7263258607691,,Woodford Reserve Straight Bourbon,1L,woodford-reserve-kentucky-straight-bourbon-whiskey,ACTIVE,21733,081128001483,2026-07-18 17:33:09,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378762827,,7263258607691,,Woodford Reserve Straight Bourbon,750ML,woodford-reserve-kentucky-straight-bourbon-whiskey,ACTIVE,9180882,081128001506,2026-07-18 17:33:09,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378828363,,7263258542155,,Van Gogh Double Espresso Vodka,1L,van-gogh-double-espresso-vodka,ACTIVE,3010139,633824151155,2026-07-18 17:33:10,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913378926667,,7263258509387,,Van Gogh Acai Blueberry Vodka,750ML,van-gogh-acai-blueberry-vodka,ACTIVE,3010133,633824151346,2026-07-18 17:33:11,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379057739,,7263258411083,,Stolichnaya Vodka,750ML,stolichnaya-vodka,ACTIVE,65144,811751020007,2026-07-18 17:33:12,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379090507,,7263258411083,,Stolichnaya Vodka,1L,stolichnaya-vodka,ACTIVE,65136,811751020021,2026-07-18 17:33:12,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379123275,,7263258411083,,Stolichnaya Vodka,1.75L,stolichnaya-vodka,ACTIVE,65128,811751020045,2026-07-18 17:33:12,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379254347,,7263258312779,,Stolichnaya Razberi,1L,stolichnaya-razberi,ACTIVE,9121556,811751020441,2026-07-18 17:33:14,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379319883,,7263258280011,,Stolichnaya Ohranj,1L,stolichnaya-ohranj,ACTIVE,9121606,811751020403,2026-07-18 17:33:15,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379549259,,7263257886795,,Sobieski Vodka,200ML,sobieski-vodka,ACTIVE,9090672,089016008248,2026-07-18 17:33:19,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379582027,,7263257886795,,Sobieski Vodka,375ML,sobieski-vodka,ACTIVE,9090671,089016008231,2026-07-18 17:33:19,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379614795,,7263257886795,,Sobieski Vodka,750ML,sobieski-vodka,ACTIVE,9097143,089016008941,2026-07-18 17:33:19,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379647563,,7263257886795,,Sobieski Vodka,1L,sobieski-vodka,ACTIVE,9090619,089016008217,2026-07-18 17:33:19,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379680331,,7263257886795,,Sobieski Vodka,1.75L,sobieski-vodka,ACTIVE,9096040,089016008194,2026-07-18 17:33:19,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913379844171,,7263257722955,,Shanky's Whip Black Smooth Irish Liqueur,1L,shankys-whip-black-smooth-irish-liqueur,ACTIVE,3014138,810035511651,2026-07-18 17:33:21,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913380204619,gid://shopify/ProductVariant/42913380204619,7263257296971,,Matua Marlborough Sauvignon Blanc,1.5L,matua-sauvignon-blanc,ACTIVE,,089819009565,2026-07-18 17:33:26,22.99,15.33,,,Empire Merchants North,White Wine,1,variant_audit_2026-07-22,2026-08-07_top50_refresh
42913380696139,,7263256707147,,Korbel California Champagne Brut,750ML,korbel-california-champagne-brut,ACTIVE,9013532,084704091328,2026-07-18 17:33:33,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913380728907,,7263256707147,,Korbel California Champagne Brut,187ML,korbel-california-champagne-brut,ACTIVE,,084704010664,2026-07-18 17:33:33,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913380794443,,7263256641611,,Jack Daniel's Tennessee Honey Whiskey,200ML,jack-daniels-tennessee-honey-whiskey,ACTIVE,9180598,082184000625,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913380827211,,7263256641611,,Jack Daniel's Tennessee Honey Whiskey,375ML,jack-daniels-tennessee-honey-whiskey,ACTIVE,9180597,082184000342,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913380859979,,7263256641611,,Jack Daniel's Tennessee Honey Whiskey,750ML,jack-daniels-tennessee-honey-whiskey,ACTIVE,3006267,082184000335,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913380892747,,7263256641611,,Jack Daniel's Tennessee Honey Whiskey,1L,jack-daniels-tennessee-honey-whiskey,ACTIVE,9127710,082184000328,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913380925515,,7263256641611,,Jack Daniel's Tennessee Honey Whiskey,1.75L,jack-daniels-tennessee-honey-whiskey,ACTIVE,9147441,082184000618,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381023819,,7263256608843,,Jack Daniel's Tennessee Fire Whiskey,200ML,jack-daniels-tennessee-fire-whiskey,ACTIVE,9187252,082184001554,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381056587,,7263256608843,,Jack Daniel's Tennessee Fire Whiskey,375ML,jack-daniels-tennessee-fire-whiskey,ACTIVE,9185891,082184001561,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381089355,,7263256608843,,Jack Daniel's Tennessee Fire Whiskey,750ML,jack-daniels-tennessee-fire-whiskey,ACTIVE,9229043,082184001172,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381122123,,7263256608843,,Jack Daniel's Tennessee Fire Whiskey,1L,jack-daniels-tennessee-fire-whiskey,ACTIVE,9175788,082184001165,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381154891,,7263256608843,,Jack Daniel's Tennessee Fire Whiskey,1.75L,jack-daniels-tennessee-fire-whiskey,ACTIVE,9175787,082184001219,2026-07-18 17:33:34,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381285963,,7263256576075,,Jack Daniel's Tennessee Apple Whiskey,750ML,jack-daniels-tennessee-apple-whiskey,ACTIVE,3003595,082184004371,2026-07-18 17:33:35,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381515339,,7263256445003,,Jack Daniel's Old No. 7,200ML,jack-daniels-old-no-7-tennessee-whiskey,ACTIVE,9180611,082184090527,2026-07-18 17:33:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381548107,,7263256445003,,Jack Daniel's Old No. 7,375ML,jack-daniels-old-no-7-tennessee-whiskey,ACTIVE,9180600,082184090503,2026-07-18 17:33:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381580875,,7263256445003,,Jack Daniel's Old No. 7,750ML,jack-daniels-old-no-7-tennessee-whiskey,ACTIVE,22145,082184090466,2026-07-18 17:33:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381613643,,7263256445003,,Jack Daniel's Old No. 7,1L,jack-daniels-old-no-7-tennessee-whiskey,ACTIVE,22137,082184090442,2026-07-18 17:33:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381646411,,7263256445003,,Jack Daniel's Old No. 7,1.75L,jack-daniels-old-no-7-tennessee-whiskey,ACTIVE,22129,082184090428,2026-07-18 17:33:37,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381711947,,7263256412235,,Jack Daniel's Gentleman Jack,375ML,jack-daniels-gentleman-jack-tennessee-whiskey,ACTIVE,9017966,082184038710,2026-07-18 17:33:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381744715,,7263256412235,,Jack Daniel's Gentleman Jack,200ML,jack-daniels-gentleman-jack-tennessee-whiskey,ACTIVE,9086871,082184035016,2026-07-18 17:33:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381777483,,7263256412235,,Jack Daniel's Gentleman Jack,1L,jack-daniels-gentleman-jack-tennessee-whiskey,ACTIVE,9087288,082184038734,2026-07-18 17:33:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913381810251,,7263256412235,,Jack Daniel's Gentleman Jack,750ML,jack-daniels-gentleman-jack-tennessee-whiskey,ACTIVE,23440,082184038727,2026-07-18 17:33:38,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382039627,,7263256182859,,Fairbanks White Port,750ML,fairbanks-white-port,ACTIVE,1230143,085000005323,2026-07-18 17:33:40,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382367307,,7263255789643,,Gabbiano Pinot Grigio,750ML,cavaliere-doro-pinot-grigio-delle-venezie,ACTIVE,3002261,089819116621,2026-07-18 17:33:45,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382662219,,7263136874571,,Wheatley Handcrafted Vodka,1.75L,wheatley-handcrafted-vodka,ACTIVE,3002046,088004022679,2026-07-18 17:33:49,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382727755,,7263136841803,,Tullamore D.E.W. Irish Whisky,375ML,tullamore-d-e-w-irish-whiskey,ACTIVE,9251401,083664873722,2026-07-18 17:33:50,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382760523,,7263136841803,,Tullamore D.E.W. Irish Whisky,750ML,tullamore-d-e-w-irish-whiskey,ACTIVE,9027862,083664872466,2026-07-18 17:33:50,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382793291,,7263136841803,,Tullamore D.E.W. Irish Whisky,1L,tullamore-d-e-w-irish-whiskey,ACTIVE,9088152,083664872480,2026-07-18 17:33:50,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382826059,,7263136841803,,Tullamore D.E.W. Irish Whisky,1.75L,tullamore-d-e-w-irish-whiskey,ACTIVE,9027858,083664872497,2026-07-18 17:33:50,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913382924363,,7263136776267,,Traveller Whiskey Blend No. 40,750ML,traveller-whiskey-blend-no-40,ACTIVE,3014877,088004060060,2026-07-18 17:33:51,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383022667,,7263136710731,,Three Olives Naked Vodka,1L,three-olives-naked-vodka,ACTIVE,194035,811538015202,2026-07-18 17:33:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383055435,,7263136710731,,Three Olives Naked Vodka,50ML,three-olives-naked-vodka,ACTIVE,9183886,811538011815,2026-07-18 17:33:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383120971,,7263136677963,,Three Olives Grape Vodka,50ML,three-olives-grape-vodka,ACTIVE,3012894,811538011839,2026-07-18 17:33:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383153739,,7263136677963,,Three Olives Grape Vodka,1L,three-olives-grape-vodka,ACTIVE,3012892,811538015424,2026-07-18 17:33:52,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383284811,,7263136546891,,Three Olives Cherry Vodka,50ML,three-olives-cherry-vodka,ACTIVE,3012889,811538011822,2026-07-18 17:33:54,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383317579,,7263136546891,,Three Olives Cherry Vodka,1L,three-olives-cherry-vodka,ACTIVE,3012887,811538015486,2026-07-18 17:33:54,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383448651,,7263136219211,,Tequila Rose Strawberry Cream Liqueur,200ML,tequila-rose-strawberry-cream-liqueur,ACTIVE,494971,085592121098,2026-07-18 17:33:57,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383481419,,7263136219211,,Tequila Rose Strawberry Cream Liqueur,50ML,tequila-rose-strawberry-cream-liqueur,ACTIVE,9026311,085592121081,2026-07-18 17:33:57,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913383514187,,7263136219211,,Tequila Rose Strawberry Cream Liqueur,750ML,tequila-rose-strawberry-cream-liqueur,ACTIVE,494948,085592121043,2026-07-18 17:33:57,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384104011,,7263135924299,,Southern Comfort 100 Proof,100ML,southern-comfort-100-proof,ACTIVE,20644,088004026622,2026-07-18 17:34:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384136779,,7263135924299,,Southern Comfort 100 Proof,200ML,southern-comfort-100-proof,ACTIVE,9100882,088544018262,2026-07-18 17:34:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384169547,,7263135924299,,Southern Comfort 100 Proof,375ML,southern-comfort-100-proof,ACTIVE,9107312,088544018255,2026-07-18 17:34:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384202315,,7263135924299,,Southern Comfort 100 Proof,750ML,southern-comfort-100-proof,ACTIVE,20644,088544018156,2026-07-18 17:34:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384235083,,7263135924299,,Southern Comfort 100 Proof,1.75L,southern-comfort-100-proof,ACTIVE,9140275,088544018019,2026-07-18 17:34:01,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384300619,,7263135891531,,Southern Comfort Whiskey,100ML,southern-comfort,ACTIVE,9180599,088544018842,2026-07-18 17:34:02,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384333387,,7263135891531,,Southern Comfort Whiskey,375ML,southern-comfort,ACTIVE,20362,088544019139,2026-07-18 17:34:02,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384366155,,7263135891531,,Southern Comfort Whiskey,750ML,southern-comfort,ACTIVE,9013616,088544014318,2026-07-18 17:34:02,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384398923,,7263135891531,,Southern Comfort Whiskey,1L,southern-comfort,ACTIVE,20339,088544018941,2026-07-18 17:34:02,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384431691,,7263135891531,,Southern Comfort Whiskey,1.75L,southern-comfort,ACTIVE,9140276,088544018910,2026-07-18 17:34:02,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384562763,,7263135727691,,Seagram's VO Gold Canadian Blended Whisky,750ML,seagrams-vo-gold-canadian-blended-whisky,ACTIVE,9000299,088004037345,2026-07-18 17:34:03,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384661067,,7263135662155,,Seagram's Extra Smooth Vodka,1L,seagrams-extra-smooth-vodka,ACTIVE,3003220,720815985964,2026-07-18 17:34:04,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384693835,,7263135662155,,Seagram's Extra Smooth Vodka,750ML,seagrams-extra-smooth-vodka,ACTIVE,3003200,720815985735,2026-07-18 17:34:04,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384726603,,7263135662155,,Seagram's Extra Smooth Vodka,1.75L,seagrams-extra-smooth-vodka,ACTIVE,3003240,720815988347,2026-07-18 17:34:04,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384824907,,7263135629387,,Sazerac 6 Year Rye Whiskey,750ML,sazerac-6-year-rye-whiskey,ACTIVE,9031569,088004139940,2026-07-18 17:34:05,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384890443,,7263135563851,,Santa Marina Provincia di Pavia Pinot Grigio,750ML,santa-marina-provincia-di-pavia-pinot-grigio,ACTIVE,9158275,039383006309,2026-07-18 17:34:05,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913384988747,,7263135531083,,Santa Margherita Prosecco,375ML,santa-margherita-prosecco-di-valdobbiadene-superiore-brut,ACTIVE,3002644,632987202100,2026-07-18 17:34:06,,,,,,,1,variant_audit_2026-07-22,2026-07-22
42913385087051,,7263135432779,,Sailor Jerry Spiced Rum,1L,sailor-jerry-spiced-rum,ACTIVE,9001739,083664868377,2026-07-18 17:34:07,,,,,,,1,variant_audit_2026-07-22,2026-07-22
